project_id,project_name,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,geom,winner_tin,winner,contract_no,contract_date,contract_finish_date,price_agree,status
58115083527,สอบราคาจ้างจัดจ้างสถาบันการศึกษา หน่วยงานหรือองค์กรอื่นดำเนินการจัดอบรมและประเมินผลความรู้ด้านการสุขาภิบาลอาหารแก่ผู้ประกอบการและผู้สัมผัสอาหาร,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองสุขาภิบาลอาหาร สำนักอนามัย กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,30 พ.ย. 58,"1,950,000","1,950,000","1,868,000",2559,29 ก.พ. 59,กรุงเทพมหานคร,ราชเทวี,ทุ่งพญาไท,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0994000162286,มหาวิทยาลัยสวนดุสิต,กสอ5/2559,29 ก.พ. 59,26 ส.ค. 59,"1,868,000",ระหว่างดำเนินการ
59025030192,สอบราคาจ้างจัดงานและดำเนินกิจกรรมการออกให้บริการเชิงรุกเพื่อป้องกันการติดเชื้อเอชไอวีและการให้บริการปรึกษาและตรวจเอชไอวีแบบสมัครใจ (VCT) ตามโครงการรุกเพื่อลดเอดส์,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองควบคุมโรคเอดส์ วัณโรค และโรคติดต่อทางเพศสัมพันธ์ สำนักอนามัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,9 ก.พ. 59,"1,850,000","1,850,000","1,849,495",2559,29 มี.ค. 59,กรุงเทพมหานคร,คลองสาน,บางลำภูล่าง,สิ้นสุดสัญญา,"{'lat': 0, 'lon': 0}",,0105551101711,บริษัท โฟร์เพาเวอร์ พีค จำกัด,22-4-59,29 มี.ค. 59,25 ก.ย. 59,"1,849,495",สิ้นสุดสัญญา
59055037261,ประกวดราคาจ้างปรับปรุงห้องน้ำสำนักงานเขตคลองสามวา ด้วยวิธีการทางอิเล็กทรอนิกส์,จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตคลองสามวา,ประกวดราคาด้วยวิธีการทางอิเล็กทรอนิกส์,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 พ.ค. 59,"2,130,000","2,130,000","1,840,000",2559,2 ส.ค. 59,กรุงเทพมหานคร,คลองสามวา,บางชัน,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0103507003537,ห้างหุ้นส่วนจำกัด ส.ทวีชัยก่อสร้าง,3/2559,2 ส.ค. 59,31 ต.ค. 59,"1,840,000",ระหว่างดำเนินการ
59015084472,สอบราคาจ้างเหมาปรับปรุงโรงเรียนวัดไผ่ตัน,จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตพญาไท,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 ม.ค. 59,"1,999,000","1,896,000","1,839,330",2559,29 มี.ค. 59,กรุงเทพมหานคร,พญาไท,สามเสนใน,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105556120918,บริษัท ริช อินทีเรีย แอนด์ คอนสตรั๊คชั่น จำกัด,22-3-59,29 มี.ค. 59,27 ก.ค. 59,"1,839,330",ระหว่างดำเนินการ
58105059778,"สอบราคาซื้อหินย่อย # 4 จำนวน 3,600 ลูกบาศก์เมตร",ซื้อ,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 ต.ค. 58,"1,964,520","1,964,520","1,836,000",2559,4 ธ.ค. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0103505003602,ห้างหุ้นส่วนจำกัด ธ.ธวัชชัย,สกบ.1/2559,4 ธ.ค. 58,2 เม.ย. 59,"1,836,000",ระหว่างดำเนินการ
58105059699,"สอบราคาซื้องานจัดซื้อลูกรัง จำนวน 4,600 ลูกบาศก์เมตร",ซื้อ,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 ต.ค. 58,"1,988,304","1,988,304","1,817,000",2559,16 ธ.ค. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,สิ้นสุดสัญญา,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0105544071828,บริษัท วิวัฒน์พล เอ็นจิเนียริ่ง จำกัด,สกบ.2/2559,16 ธ.ค. 58,14 เม.ย. 59,"1,817,000",สิ้นสุดสัญญา
59085022975,สอบราคาซื้อเครื่องอุปโภคบริโภคสำหรับการสงเคราะห์ผู้ประสบสาธารณภัย จำนวน 21 รายการ,ซื้อ,กรุงเทพมหานคร,สำนักป้องกันและบรรเทาสาธารณภัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 ส.ค. 59,"1,867,810","1,867,810","1,816,480",2559,25 ส.ค. 59,กรุงเทพมหานคร,ราชเทวี,ทุ่งพญาไท,สิ้นสุดสัญญา,"{'lat': 0, 'lon': 0}",,0105539130684,บริษัท  กู๊ดวู้ด มอร์เตอร์ คอร์ปอเรชั่น จำกัด,11/2559,25 ส.ค. 59,31 ส.ค. 59,"1,816,480",สิ้นสุดสัญญา
58125044250,สอบราคาซื้อวัสดุ จำนวน 2 รายการ ของโรงงานผลิตแอสฟัลต์ฯ หนองแขม 2,ซื้อ,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ธ.ค. 58,"1,819,222","1,819,222","1,814,100",2559,20 ม.ค. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,สิ้นสุดสัญญา,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0105542080005,บริษัท ทริโอ ไบรท์ จำกัด,สกบ.85/2559,20 ม.ค. 59,27 ม.ค. 59,"1,814,100",สิ้นสุดสัญญา
59035060963,สอบราคาซื้อหนังสือห้องสมุดโรงเรียน จำนวน 31 รายการ,ซื้อ,กรุงเทพมหานคร,สำนักงานยุทธศาสตร์การศึกษา  สำนักการศึกษา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 มี.ค. 59,"1,850,022","1,850,022","1,800,150",2559,18 เม.ย. 59,กรุงเทพมหานคร,คลองสาน,สมเด็จเจ้าพระยา,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105557053041,บริษัท การศึกษาก้าวไกล จำกัด,11-47-59,18 เม.ย. 59,25 เม.ย. 59,"1,800,150",ระหว่างดำเนินการ
58095142784,ประกวดราคาจ้างปรับปรุงซอยแยกซอยรัชดาภิเษก 66 ด้วยวิธีการทางอิเล็กทรอนิกส์,จ้างก่อสร้าง,กรุงเทพมหานคร,ฝ่ายโยธา สำนักงานเขตบางซื่อ,ประกวดราคาด้วยวิธีการทางอิเล็กทรอนิกส์,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,13 ต.ค. 58,"2,433,000","2,433,000","1,799,180",2559,8 ธ.ค. 58,กรุงเทพมหานคร,บางซื่อ,บางซื่อ,ระหว่างดำเนินการ,"{'lat': 13.8101442398345, 'lon': 100.529757104359}",POINT(100.52975710435902 13.810144239834505),0125530000206,บริษัท วิชชุคอนสตรัคชั่น จำกัด,8/2559,8 ธ.ค. 58,6 เม.ย. 59,"1,799,180",ระหว่างดำเนินการ
59065042955,สอบราคาซื้อหนังสือเรียนระดับชั้นมัธยมศึกษาปีที่ 1 - 6  จำนวน   96 รายการ  โรงเรียนมัธยมประชานิเวศน์,ซื้อ,กรุงเทพมหานคร,ฝ่ายการศึกษา สำนักงานเขตจตุจักร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,13 มิ.ย. 59,"1,797,079","1,797,079","1,797,079",2559,27 มิ.ย. 59,กรุงเทพมหานคร,จตุจักร,จตุจักร,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105558071591,บริษัท พัฒนาวิชาการ ไทยโนว์เลดจ์(พท.) จำกัด,198/2559,27 มิ.ย. 59,2 ก.ค. 59,"1,797,079",ระหว่างดำเนินการ
58085245213,สอบราคาจ้างจ้างเหมาดูแลต้นไม้และรักษาความสะอาดศูนย์เยาวชนหลักสี่,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานนันทนาการและส่งเสริมการเรียนรู้ สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 ส.ค. 58,"1,784,800","1,784,800","1,783,920",2559,12 ม.ค. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0105526019062,บริษัท เอ.พี.เอนจิเนียริ่งแอนด์ซัพพลาย จำกัด,กนท.88/2559,12 ม.ค. 59,30 ก.ย. 59,"1,783,920",ระหว่างดำเนินการ
58095050580,สอบราคาจ้างเหมาเอกชนดูแลและบำรุงรักษาต้นไม้บริเวณสวน 50 พรรษา มหาจักรีสิรินธร,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานสวนสาธารณะ สำนักสิ่งแวดล้อม กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,10 ก.ย. 58,"1,780,800","1,780,800","1,780,200",2559,25 พ.ย. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0105543038967,บริษัท พนาทัศน์  จำกัด,21/2559,25 พ.ย. 58,30 ก.ย. 59,"1,780,200",ระหว่างดำเนินการ
59035004981,สอบราคาซื้อน้ำยา และวัสดุตรวจทางภูมิคุ้มกันวิทยา จำนวน 4 รายการ,ซื้อ,กรุงเทพมหานคร,สำนักงานชันสูตรสาธารณสุข สำนักอนามัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 มี.ค. 59,"1,775,680","1,775,680","1,770,850",2559,17 มี.ค. 59,กรุงเทพมหานคร,ยานนาวา,บางโพงพาง,สิ้นสุดสัญญา,"{'lat': 0, 'lon': 0}",,0105523002118,บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,83/59,17 มี.ค. 59,21 มี.ค. 59,"1,770,850",สิ้นสุดสัญญา
59015037707,สอบราคาซื้อวัสดุ จำนวน 2 รายการ ของโรงงานผลิตแอสฟัลต์ฯ หนองแขม 1,ซื้อ,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,14 ม.ค. 59,"1,768,718","1,768,718","1,766,340",2559,4 ก.พ. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,สิ้นสุดสัญญา,"{'lat': 0, 'lon': 0}",,0203506000100,ห้างหุ้นส่วนจำกัด คุณอนันท์ บริการ,สกบ.105/2559,4 ก.พ. 59,11 ก.พ. 59,"1,766,340",สิ้นสุดสัญญา
59015042011,สอบราคาซื้อวัสดุ จำนวน 2 รายการ ของโรงงานผลิตแอสฟัลต์ฯ หนองบอน,ซื้อ,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ม.ค. 59,"1,768,718","1,768,718","1,762,500",2559,10 ก.พ. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,สิ้นสุดสัญญา,"{'lat': 0, 'lon': 0}",,0105542080005,บริษัท ทริโอ ไบรท์ จำกัด,สกบ.113/2559,10 ก.พ. 59,17 ก.พ. 59,"1,762,500",สิ้นสุดสัญญา
58105007344,ประกวดราคาจ้างปรับปรุงโรงเรียนวัดทองสุทธาราม ด้วยวิธีการทางอิเล็กทรอนิกส์,จ้างก่อสร้าง,กรุงเทพมหานคร,ฝ่ายโยธา สำนักงานเขตบางซื่อ,ประกวดราคาด้วยวิธีการทางอิเล็กทรอนิกส์,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,14 ต.ค. 58,"2,167,000","2,167,000","1,755,270",2559,2 ธ.ค. 58,กรุงเทพมหานคร,บางซื่อ,บางซื่อ,ระหว่างดำเนินการ,"{'lat': 13.8101442398345, 'lon': 100.529757104359}",POINT(100.52975710435902 13.810144239834505),0103516006373,ห้างหุ้นส่วนจำกัด ศรีสินก่อสร้าง,3/2559,2 ธ.ค. 58,1 มี.ค. 59,"1,755,270",ระหว่างดำเนินการ
58095077517,จ้างเหมาดูแลรักษาความปลอดภัยบริเวณสวนสันติชัยปราการ โดยวิธีกรณีพิเศษ,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานสวนสาธารณะ สำนักสิ่งแวดล้อม กรุงเทพมหานคร,กรณีพิเศษ,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"1,752,300","1,752,300","1,752,300",2559,1 ก.พ. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0994000164882,องค์การสงเคราะห์ทหารผ่านศึก,สสล.74/2559,1 ก.พ. 59,30 ก.ย. 59,"1,752,300",ระหว่างดำเนินการ
59035113518,สอบราคาซื้อแผ่นตรวจเลือดเบาหวาน พร้อมเข็มเจาะ จำนวน 1 รายการ,ซื้อ,กรุงเทพมหานคร,สำนักงานชันสูตรสาธารณสุข สำนักอนามัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 มี.ค. 59,"2,000,000","1,750,000","1,750,000",2559,25 เม.ย. 59,กรุงเทพมหานคร,ยานนาวา,บางโพงพาง,สิ้นสุดสัญญา,"{'lat': 0, 'lon': 0}",,0125551001317,บริษัท เฮลธ์แคร์ อาร์ อัส จำกัด,90/59,25 เม.ย. 59,29 เม.ย. 59,"1,750,000",สิ้นสุดสัญญา
58125031907,สอบราคาซื้อวัสดุปรับปรุงสถานที่พักนักกีฬา จำนวน 14 รายการ โครงการการเป็นเจ้าภาพจัดการแข่งขันกีฬานักเรียนองค์กรปกครองส่วนท้องถิ่น ครั้งที่ 33,ซื้อ,กรุงเทพมหานคร,กลุ่มงานโยธา สำนักงานเลขานุการ สำนักการศึกษา,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,14 ธ.ค. 58,"1,909,563","1,909,563","1,742,670",2559,4 ม.ค. 59,กรุงเทพมหานคร,คลองสาน,สมเด็จเจ้าพระยา,ระหว่างดำเนินการ,"{'lat': 13.7328448502684, 'lon': 100.498989333166}",POINT(100.49898933316646 13.732844850268389),3341400362221,ร้านเอ็นแอนด์เอส ซัพพลาย,11-11-59,4 ม.ค. 59,11 ม.ค. 59,"1,742,670",ระหว่างดำเนินการ
58105025671,"สอบราคาซื้อBiphasic isophane insulin human (70:30) 100 U/ml in 10 ml. injection จำนวน 9,500 vial",ซื้อ,กรุงเทพมหานคร,กองเภสัชกรรม สำนักอนามัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,9 ต.ค. 58,"1,739,000","1,739,000","1,738,215",2559,17 ก.พ. 59,กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105523002118,บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,3/2559,17 ก.พ. 59,14 ต.ค. 59,"1,738,215",ระหว่างดำเนินการ
59075084437,สอบราคาจ้างจ้างเหมาปรับปรุงอาคารสำนักงานเขตคันนายาว,จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตคันนายาว,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 ก.ค. 59,"1,953,000","1,953,000","1,738,090",2559,7 ก.ย. 59,กรุงเทพมหานคร,คันนายาว,คันนายาว,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105553011221,บริษัท อินไซด์ คอนสตรัคชั่น จำกัด,ยธ.22/2559,7 ก.ย. 59,5 ม.ค. 60,"1,738,090",ระหว่างดำเนินการ
58095066518,สอบราคาจ้างเหมาเอกชนดูแลและบำรุงรักษาต้นไม้บริเวณสวนสันติภาพ,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานสวนสาธารณะ สำนักสิ่งแวดล้อม กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,14 ก.ย. 58,"1,857,600","1,857,600","1,737,600",2559,25 พ.ย. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0123551005825,ห้างหุ้นส่วนจำกัด สุรสิทธิ์ การเด้น กรีน,20/2559,25 พ.ย. 58,30 ก.ย. 59,"1,737,600",ระหว่างดำเนินการ
58105068159,สอบราคาจ้างงานจัดซ่อมคันหินทางเท้าถนนคู้บอน จากซอยคู้บอน 14 ถึงจุดที่กำหนดให้ พื้นที่เขตคันนายาว,จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,24 พ.ย. 58,"1,980,000","1,980,000","1,732,635",2559,28 มี.ค. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0103535061864,ห้างหุ้นส่วนจำกัด พรสุภัทร,สกบ.31/2559,28 มี.ค. 59,27 พ.ค. 59,"1,732,635",ระหว่างดำเนินการ
59035007411,สอบราคาจ้างผลิตสื่อ เอกสารประชาสัมพันธ์เรื่องเอดส์ในรูปแบบต่าง ๆ ตามโครงการรณรงค์เพื่อป้องกันการติดเชื้อเอชไอวีในชุมชน,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองควบคุมโรคเอดส์ วัณโรค และโรคติดต่อทางเพศสัมพันธ์ สำนักอนามัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 มี.ค. 59,"1,980,000","1,965,448","1,730,506",2559,6 มิ.ย. 59,กรุงเทพมหานคร,คลองสาน,บางลำภูล่าง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0125550001593,บริษัท เอช อาร์ พริ้นซ์ แอนด์ เทรนนิ่ง จำกัด,22-10-59,6 มิ.ย. 59,5 ส.ค. 59,"276,250",ระหว่างดำเนินการ
58095054221,จ้างเหมาดูแลทรัพย์สินและรักษาความปลอดภัยศูนย์ฝึกอาชีพกรุงเทพมหานคร   เขตสะพานสูง โดยวิธีกรณีพิเศษ,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานเขตสะพานสูง,กรณีพิเศษ,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"1,725,936","1,725,936","1,725,936",2559,27 ต.ค. 58,กรุงเทพมหานคร,สะพานสูง,สะพานสูง,ระหว่างดำเนินการ,"{'lat': 13.7654124541682, 'lon': 100.690783654202}",POINT(100.69078365420248 13.765412454168235),0994000164882,องค์การสงเคราะห์ทหารผ่านศึก,22 - 2 - 59,27 ต.ค. 58,30 ก.ย. 59,"1,725,936",ระหว่างดำเนินการ
58095066979,"จ้างเจ้าหน้าที่ดูแลทรัพย์สินและรักษาความปลอดภัยโดยรอบบริเวณอาคารสำนักงานของสำนักพัฒนาสังคม โรงเรียนฝึกอาชีพกรุงเทพมหานคร (ดินแดง 1,2) และวิทยาลัยชุมชนเมืองแห่งกรุงเทพมหานคร โดยวิธีกรณีพิเศษ",จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานเลขานุการ  สำนักพัฒนาสังคม,กรณีพิเศษ,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"1,719,024","1,719,024","1,719,024",2559,28 ต.ค. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0994000164882,องค์การสงเคราะห์ทหารผ่านศึก,22-1-59,28 ต.ค. 58,30 ก.ย. 59,"1,719,024",ระหว่างดำเนินการ
58105044435,ประกวดราคาจ้างเหมาปรับปรุงซอยแยกซอยวิภาวดี 66 (ซอยสยามสามัคคี) ด้วยวิธีการทางอิเล็กทรอนิกส์,จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตหลักสี่,ประกวดราคาด้วยวิธีการทางอิเล็กทรอนิกส์,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,9 พ.ย. 58,"2,491,000","2,491,000","1,710,000",2559,29 ธ.ค. 58,กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,ระหว่างดำเนินการ,"{'lat': 13.8820425638137, 'lon': 100.56478155872}",POINT(100.56478155871997 13.882042563813723),0105543046846,บริษัท นวดล คอนสตรัคชั่น จำกัด,7/59,29 ธ.ค. 58,-,"1,710,000",ระหว่างดำเนินการ
58115084359,จ้างจ้างเหมาดูแลทรัพย์สินและรักษาความปลอดภัยภายในบริเวณอาคารสำนักผังเมืองและสำนักการจราจรและขนส่ง โดยวิธีพิเศษ,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,สำนักงานเลขานุการ สำนักผังเมือง,พิเศษ,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,-,"1,726,000","1,726,000","1,708,800",2559,21 ต.ค. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0105545038239,บริษัท รักษาความปลอดภัย บิ๊ก โจ อินเตอร์ จำกัด,สผม.1/2559,21 ต.ค. 58,30 ก.ย. 59,"1,708,800",ระหว่างดำเนินการ
58105064481,สอบราคาซื้อเวชภัณฑ์ จำนวน 2 รายการ,ซื้อ,กรุงเทพมหานคร,กองเภสัชกรรม สำนักอนามัย,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,27 ต.ค. 58,"1,709,000","1,709,000","1,708,500",2559,16 พ.ย. 58,กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,ระหว่างดำเนินการ,"{'lat': 13.8820425638137, 'lon': 100.56478155872}",POINT(100.56478155871997 13.882042563813723),0105527028430,บริษัท เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้ จำกัด,m.34/59,16 พ.ย. 58,23 พ.ย. 58,"1,708,500",ระหว่างดำเนินการ
58095021746,สอบราคาจ้างเหมารักษาความสะอาดศูนย์กีฬารามอินทรา,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองการกีฬา  สำนักวัฒนธรรม  กีฬา  และการท่องเที่ยว,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,4 ก.ย. 58,"1,975,800","1,975,800","1,708,041",2559,10 พ.ย. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0103546023179,ห้างหุ้นส่วนจำกัด เอส.เอส.ที.เซอร์วิส คลีนนิ่ง,กกฬ. 22 - 2 -59,10 พ.ย. 58,30 ก.ย. 59,"1,708,041",ระหว่างดำเนินการ
58075072596,"สอบราคาซื้อหินคลุก (วัสดุพื้นทาง) จำนวน 4,000 ลบ.ม.",ซื้อ,กรุงเทพมหานคร,สำนักการโยธา กรุงเทพมหานคร,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,9 ก.ค. 58,"1,838,280",0,"1,704,680",2559,21 ต.ค. 58,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 13.7780980259196, 'lon': 100.565063509801}",POINT(100.56506350980077 13.778098025919627),0433547000498,ห้างหุ้นส่วนจำกัด นามบุรีก่อสร้าง,สกบ.5/2559,21 ต.ค. 58,29 ต.ค. 58,"1,704,680",ระหว่างดำเนินการ
58095118765,ประกวดราคาจ้างงานปรับปรุงซอยแยกซอยสุขสวัสดิ์ 30 แยก 10 จากปากซอยถึงบ้านเลขที่ 223/5 ด้วยวิธีการทางอิเล็กทรอนิกส์,จ้างก่อสร้าง,กรุงเทพมหานคร,สำนักงานเขตราษฎร์บูรณะ,ประกวดราคาด้วยวิธีการทางอิเล็กทรอนิกส์,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,27 ต.ค. 58,"2,748,500","2,668,900","1,690,000",2559,28 ธ.ค. 58,กรุงเทพมหานคร,ราษฎร์บูรณะ,ราษฎร์บูรณะ,ระหว่างดำเนินการ,"{'lat': 13.669328569883, 'lon': 100.511123760719}",POINT(100.51112376071913 13.669328569882971),0105544071828,บริษัท วิวัฒน์พล เอ็นจิเนียริ่ง จำกัด,ขรณ. 7/2559,28 ธ.ค. 58,26 เม.ย. 59,"1,690,000",ระหว่างดำเนินการ
59025075317,สอบราคาจ้างเหมาติดตั้งสัญญาณไฟจราจรบริเวณทางแยกถนนพหลโยธิน - ถนนรัตนโกสินทร์สมโภช,จ้างทำของ/จ้างเหมาบริการ,กรุงเทพมหานคร,กองนโยบายและแผนงาน สำนักการจราจรและขนส่ง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,23 ก.พ. 59,"1,697,000","1,697,000","1,685,000",2559,29 มี.ค. 59,กรุงเทพมหานคร,ดินแดง,ดินแดง,ระหว่างดำเนินการ,"{'lat': 0, 'lon': 0}",,0105555187741,บริษัท ศรีทองเจริญ จำกัด,22-50-59,29 มี.ค. 59,28 เม.ย. 59,"1,685,000",ระหว่างดำเนินการ
